C,SETP.WORLD,TER_DAILY,AEMO,PUBLIC,2019/04/29,08:00:01,0000000307280891,,0000000307280891
I,EMSLIMITS,LIM_ALTLIM,1,"SITE ID","EQUIPMENT TYPE","EQUIPMENT ID","REGION ID","RATING LEVEL","ALTERNATE VALUE ID",RATING,"RATING TYPE","SPD ID","EFFECTIVE FROM","EFFECTIVE TO"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,DDTS_MSS2_330,VIC1,NORM,N_WIN_N,1524,STATIC,VRATCN_MSDD2,"2018/05/03 11:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,APR_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,AUG_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,DEC_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,FEB_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JAN_NIGHT_D,854,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUL_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_DAY_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,JUN_NIGHT_D,915,STATIC,VRATCN_MSLT,"2019/04/29 06:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/23 06:05:00","2019/04/25 19:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/25 19:00:00","2019/04/26 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 06:05:00","2019/04/26 20:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/26 20:15:00","2019/04/27 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 06:05:00","2019/04/27 18:40:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/27 18:40:00","2019/04/28 06:05:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 06:05:00","2019/04/28 18:15:00"
D,EMSLIMITS,LIM_ALTLIM,1,MURRAY,LINE,66,VIC1,NORM,MAR_DAY_D,715,STATIC,VRATCN_MSLT,"2019/04/28 18:15:00","2019/04/29 06:05:00"
